state,staterr,varname,year,race_ethn,age,c_mn,se_tot,c_upr,c_lwr
8,CO,Confirmed Maltreatment,2012,AI/AN,18,0.08233687935214455,0.006952413941849805,0.09596361067817016,0.06871014802611894
8,CO,Termination,2012,AI/AN,18,0.007857255317206713,0.0021730127235957894,0.01211636025545446,0.0035981503789589654
8,CO,Foster Care,2013,AI/AN,18,0.03554385754454066,0.00459643480857186,0.0445528697693415,0.026534845319739816
8,CO,Investigation,2013,AI/AN,18,0.21044082281788087,0.01054955429031005,0.23111794922688858,0.18976369640887317
8,CO,Confirmed Maltreatment,2013,AI/AN,18,0.09461879452714365,0.007318181682599815,0.1089624306250393,0.08027515842924801
8,CO,Termination,2013,AI/AN,18,0.009842829181250123,0.002453700510766451,0.014652082182352366,0.00503357618014788
8,CO,Foster Care,2014,AI/AN,18,0.05651684644722224,0.005617416363082522,0.06752698251886398,0.0455067103755805
8,CO,Investigation,2014,AI/AN,18,0.1844356465271929,0.010380022124420516,0.20478048989105713,0.1640908031633287
8,CO,Confirmed Maltreatment,2014,AI/AN,18,0.08604126357948581,0.006938495862910285,0.09964071547078997,0.07244181168818166
8,CO,Termination,2014,AI/AN,18,0.0065457246324894525,0.0019696102251915014,0.010406160673864795,0.0026852885911141096
8,CO,Foster Care,2015,AI/AN,18,0.05352551294419655,0.005439380708486623,0.06418669913283033,0.04286432675556277
8,CO,Investigation,2015,AI/AN,18,0.18145678500346193,0.00963061531019951,0.20033279101145296,0.1625807789954709
8,CO,Confirmed Maltreatment,2015,AI/AN,18,0.06613425636056118,0.006081820761312581,0.07805462505273383,0.05421388766838852
8,CO,Termination,2015,AI/AN,18,0.012000172878131043,0.0026116372241338547,0.0171189818374334,0.006881363918828688
8,CO,Foster Care,2016,AI/AN,18,0.0445925841254423,0.004988538032350738,0.05437011866884975,0.03481504958203485
8,CO,Investigation,2016,AI/AN,18,0.16520705784023157,0.009151219696353697,0.18314344844508482,0.14727066723537832
8,CO,Confirmed Maltreatment,2016,AI/AN,18,0.08155148661421342,0.006552019911637315,0.09439344564102256,0.06870952758740428
8,CO,Termination,2016,AI/AN,18,0.009840560755091765,0.002315578150245425,0.014379093929572798,0.005302027580610732
8,CO,Foster Care,2017,AI/AN,18,0.041327368309251974,0.004783635502438812,0.050703293894032046,0.0319514427244719
8,CO,Investigation,2017,AI/AN,18,0.21465458672647791,0.009813890188282954,0.2338898114955125,0.19541936195744333
8,CO,Confirmed Maltreatment,2017,AI/AN,18,0.09489262981183742,0.0069578221544097036,0.10852996123448044,0.0812552983891944
8,CO,Termination,2017,AI/AN,18,0.002836951995642753,0.0012675479202608822,0.005321345919354082,3.5255807193142414e-4
8,CO,Foster Care,2018,AI/AN,18,0.04810980408164675,0.005197723754035884,0.05829734263955708,0.03792226552373642
8,CO,Investigation,2018,AI/AN,18,0.16871347114432836,0.008927569789150878,0.18621150793106409,0.15121543435759263
8,CO,Confirmed Maltreatment,2018,AI/AN,18,0.09445129266344873,0.006920549307142345,0.10801556930544773,0.08088701602144974
8,CO,Termination,2018,AI/AN,18,0,0,0,0
9,CT,Foster Care,2008,AI/AN,18,0.020205288386542328,0.008212243687421454,0.03630128601388838,0.004109290759196277
9,CT,Investigation,2008,AI/AN,18,0.18080813272336976,0.02200204584940308,0.2239321425881998,0.13768412285853973
9,CT,Confirmed Maltreatment,2008,AI/AN,18,0.09305480862525634,0.017079143038989015,0.1265299289816748,0.05957968826883787
9,CT,Termination,2008,AI/AN,18,0.15205038099955367,0.02056135165978571,0.19235063025273366,0.11175013174637369
9,CT,Foster Care,2009,AI/AN,18,0.01964429430909205,0.007779745598305611,0.03489259568177105,0.004395992936413053
9,CT,Investigation,2009,AI/AN,18,0.18527658643315703,0.02309867099443497,0.23054998158224957,0.1400031912840645
9,CT,Confirmed Maltreatment,2009,AI/AN,18,0.09516142880166666,0.01745294676507015,0.12936920446120415,0.06095365314212916
9,CT,Termination,2009,AI/AN,18,0.023841887152665442,0.008379867296269997,0.040266427053354634,0.007417347251976247
9,CT,Foster Care,2010,AI/AN,18,0.027326001368662478,0.009472176484402337,0.045891467278091055,0.008760535459233897
9,CT,Investigation,2010,AI/AN,18,0.16288283138323342,0.020565167242751363,0.2031905591790261,0.12257510358744075
9,CT,Confirmed Maltreatment,2010,AI/AN,18,0.06895096275735872,0.014618024802706645,0.09760229137066374,0.0402996341440537
9,CT,Termination,2010,AI/AN,18,0.018659245404840374,0.008215406746386728,0.03476144262775836,0.002557048181922386
9,CT,Foster Care,2011,AI/AN,18,0.017502990585490638,0.0070839218841823376,0.03138747747848802,0.0036185036924932575
9,CT,Investigation,2011,AI/AN,18,0.17989897654622541,0.023460992329737914,0.22588252151251173,0.1339154315799391
9,CT,Confirmed Maltreatment,2011,AI/AN,18,0.08565367602297735,0.016344770137096787,0.11768942549168705,0.053617926554267656
9,CT,Termination,2011,AI/AN,18,0.006086022592612025,0.00429462560084375,0.014503488770265775,0
9,CT,Foster Care,2012,AI/AN,18,0.010201198732582892,0.00562362889113013,0.021223511359197946,0
9,CT,Investigation,2012,AI/AN,18,0.16168382509153106,0.020288920483155972,0.20145010923851678,0.12191754094454535
9,CT,Confirmed Maltreatment,2012,AI/AN,18,0.0715463393549976,0.01500816494683597,0.1009623426507961,0.0421303360591991
9,CT,Termination,2012,AI/AN,18,0,0,0,0
9,CT,Foster Care,2013,AI/AN,18,0.015390666667216349,0.006686185837296863,0.0284955909083182,0.002285742426114498
9,CT,Investigation,2013,AI/AN,18,0.12597367265600304,0.01837952327561396,0.1619975382762064,0.08994980703579968
9,CT,Confirmed Maltreatment,2013,AI/AN,18,0.055946713657886976,0.012589612988296127,0.08062235511494739,0.03127107220082657
9,CT,Termination,2013,AI/AN,18,0.00104621890416913,0.00223371807792199,0.005424306336896231,0
9,CT,Foster Care,2014,AI/AN,18,0.020677092392669058,0.007629047378544036,0.035630025254615366,0.0057241595307227465
9,CT,Investigation,2014,AI/AN,18,0.1204355880785938,0.0187545916581697,0.1571945877286064,0.08367658842858118
9,CT,Confirmed Maltreatment,2014,AI/AN,18,0.05160032563485889,0.012419038868000195,0.07594164181613927,0.02725900945357851
9,CT,Termination,2014,AI/AN,18,0.0013089027659993618,0.0026966118466467603,0.006594261985427012,0
9,CT,Foster Care,2015,AI/AN,18,0.05751582328914641,0.01243404611473355,0.08188655367402417,0.03314509290426865
9,CT,Investigation,2015,AI/AN,18,0.12199553919668768,0.017413436077230955,0.15612587390806035,0.08786520448531501
9,CT,Confirmed Maltreatment,2015,AI/AN,18,0.07419008744200035,0.01383343071069875,0.1013036116349699,0.047076563249030805
9,CT,Termination,2015,AI/AN,18,0.006147246994330308,0.004309889437317677,0.014594630291472954,0
9,CT,Foster Care,2016,AI/AN,18,0.02631201852972999,0.008977508716690704,0.04390793561444377,0.008716101445016208
9,CT,Investigation,2016,AI/AN,18,0.1449499136178158,0.019223405838573116,0.18262778906141913,0.1072720381742125
9,CT,Confirmed Maltreatment,2016,AI/AN,18,0.07270664081046341,0.013783839198742728,0.09972296563999916,0.04569031598092766
9,CT,Termination,2016,AI/AN,18,0.0011346444780635095,0.0024180636339820355,0.005874049200668299,0
9,CT,Foster Care,2017,AI/AN,18,0.028801010204983518,0.009853661013306493,0.048114185791064246,0.009487834618902794
9,CT,Investigation,2017,AI/AN,18,0.2767753608935256,0.02379426270551837,0.3234121157963416,0.23013860599070962
9,CT,Confirmed Maltreatment,2017,AI/AN,18,0.1543364089965361,0.019589421107202576,0.19273167436665317,0.11594114362641907
9,CT,Termination,2017,AI/AN,18,0,0,0,0
9,CT,Foster Care,2018,AI/AN,18,0.04615171463915414,0.011308121142227144,0.06831563207791935,0.02398779720038894
9,CT,Investigation,2018,AI/AN,18,0.08040677811597723,0.015997918044918194,0.11176269748401688,0.04905085874793757
9,CT,Confirmed Maltreatment,2018,AI/AN,18,0.057088272796047584,0.013570201621838673,0.08368586797485139,0.030490677617243785
9,CT,Termination,2018,AI/AN,18,0,0,0,0
10,DE,Foster Care,2008,AI/AN,18,0.032199259439429695,0.018835766537292634,0.06911736185252326,0
10,DE,Investigation,2008,AI/AN,18,0.0914856312042973,0.03339126385872783,0.15693250836740386,0.026038754041190756
10,DE,Confirmed Maltreatment,2008,AI/AN,18,0.02440010289200034,0.017361524802903976,0.05842869150569213,0
10,DE,Termination,2008,AI/AN,18,0,0,0,0
10,DE,Foster Care,2009,AI/AN,18,0,0,0,0
10,DE,Investigation,2009,AI/AN,18,0.08452433338077042,0.02729877194273837,0.13802992638853762,0.03101874037300322
10,DE,Confirmed Maltreatment,2009,AI/AN,18,0.009756097560975618,0.00975621593651402,0.028878280796543095,0
10,DE,Termination,2009,AI/AN,18,0,0,0,0
10,DE,Foster Care,2010,AI/AN,18,0,0,0,0
10,DE,Investigation,2010,AI/AN,18,0.04502203509348539,0.020542639665549173,0.08528560883796177,0.004758461349009008
10,DE,Confirmed Maltreatment,2010,AI/AN,18,0,0,0,0
10,DE,Termination,2010,AI/AN,18,0,0,0,0
10,DE,Foster Care,2011,AI/AN,18,0.008968609865470989,0.008968701681236185,0.02654726516069391,0
10,DE,Investigation,2011,AI/AN,18,0.02836172924826974,0.016250401759223952,0.06021251669634869,0
10,DE,Confirmed Maltreatment,2011,AI/AN,18,0.008968609865470989,0.008968701681236185,0.02654726516069391,0
10,DE,Termination,2011,AI/AN,18,0,0,0,0
10,DE,Foster Care,2012,AI/AN,18,0,0,0,0
10,DE,Investigation,2012,AI/AN,18,0.09103939033319035,0.034863801291684975,0.15937244086489288,0.0227063398014878
10,DE,Confirmed Maltreatment,2012,AI/AN,18,9.157509157508986e-4,0.0036486795170924302,0.00806716276925206,0
10,DE,Termination,2012,AI/AN,18,0,0,0,0
10,DE,Foster Care,2013,AI/AN,18,0,0,0,0
10,DE,Investigation,2013,AI/AN,18,0.028152662386576863,0.016039046841205273,0.0595891941953392,0
10,DE,Confirmed Maltreatment,2013,AI/AN,18,0.008810572687224627,0.008810659706515697,0.026079465711995393,0
10,DE,Termination,2013,AI/AN,18,0,0,0,0
10,DE,Foster Care,2014,AI/AN,18,0,0,0,0
10,DE,Investigation,2014,AI/AN,18,0.061283907581641706,0.027808962500033594,0.11578947408170755,0.006778341081575864
10,DE,Confirmed Maltreatment,2014,AI/AN,18,0,0,0,0
10,DE,Termination,2014,AI/AN,18,0,0,0,0
10,DE,Foster Care,2015,AI/AN,18,0,0,0,0
10,DE,Investigation,2015,AI/AN,18,0.068630713013489,0.02555412825703144,0.11871680439727061,0.018544621629707374
10,DE,Confirmed Maltreatment,2015,AI/AN,18,0,0,0,0
10,DE,Termination,2015,AI/AN,18,0,0,0,0
10,DE,Foster Care,2016,AI/AN,18,0,0,0,0
10,DE,Investigation,2016,AI/AN,18,0.11773244904900451,0.03371836886340311,0.18382045202127462,0.05164444607673442
10,DE,Confirmed Maltreatment,2016,AI/AN,18,0.04544875121747838,0.019995798040772676,0.08464051537739282,0.006256987057563931
10,DE,Termination,2016,AI/AN,18,0,0,0,0
10,DE,Foster Care,2017,AI/AN,18,0,0,0,0
10,DE,Investigation,2017,AI/AN,18,0.06943056943056947,0.026638789016626446,0.12164259590315729,0.017218542957981635
10,DE,Confirmed Maltreatment,2017,AI/AN,18,0.06829849981018643,0.028152205896083502,0.12347682336651009,0.013120176253862768
10,DE,Termination,2017,AI/AN,18,0,0,0,0
10,DE,Foster Care,2018,AI/AN,18,0.009049773755656076,0.009049868102263518,0.02678751523609257,0
10,DE,Investigation,2018,AI/AN,18,0.07153369199321276,0.02558902055436721,0.1216881722797725,0.02137921170665303
10,DE,Confirmed Maltreatment,2018,AI/AN,18,0.001824817518248159,0.007270801917066508,0.016075589275698514,0
10,DE,Termination,2018,AI/AN,18,0,0,0,0
11,DC,Foster Care,2008,AI/AN,18,0.02352941176470591,0.023531119702991782,0.06965040638256981,0
11,DC,Investigation,2008,AI/AN,18,0.0029411764705882387,0.011719088560114579,0.025910590048412813,0
11,DC,Confirmed Maltreatment,2008,AI/AN,18,0,0,0,0
11,DC,Termination,2008,AI/AN,18,0,0,0,0
11,DC,Foster Care,2009,AI/AN,18,0,0,0,0
11,DC,Investigation,2009,AI/AN,18,0.006760563380281678,0.02319230317498369,0.05221747760324971,0
11,DC,Confirmed Maltreatment,2009,AI/AN,18,0,0,0,0
11,DC,Termination,2009,AI/AN,18,0,0,0,0
11,DC,Foster Care,2010,AI/AN,18,0.025316455696202556,0.02531859093474183,0.07494089392829655,0
11,DC,Investigation,2010,AI/AN,18,0.016111038610318457,0.02394568003706739,0.06304457148297055,0
11,DC,Confirmed Maltreatment,2010,AI/AN,18,0.006525545121757112,0.01838015201960476,0.042550643080182436,0
11,DC,Termination,2010,AI/AN,18,0,0,0,0
11,DC,Foster Care,2011,AI/AN,18,0,0,0,0
11,DC,Investigation,2011,AI/AN,18,0.008082011877682344,0.020366650700097633,0.048000647249873706,0
11,DC,Confirmed Maltreatment,2011,AI/AN,18,0,0,0,0
11,DC,Termination,2011,AI/AN,18,0,0,0,0
11,DC,Foster Care,2012,AI/AN,18,0.04880280616135424,0.03409109758937853,0.11562135743653616,0
11,DC,Investigation,2012,AI/AN,18,0.00946288028315194,0.01937366417319926,0.04743526206262249,0
11,DC,Confirmed Maltreatment,2012,AI/AN,18,0.0029411764705882387,0.011719088560114579,0.025910590048412813,0
11,DC,Termination,2012,AI/AN,18,0,0,0,0
11,DC,Foster Care,2013,AI/AN,18,0,0,0,0
11,DC,Investigation,2013,AI/AN,18,0.020415798111287783,0.03146509741756776,0.0820873890497206,0
11,DC,Confirmed Maltreatment,2013,AI/AN,18,0.00995708890068063,0.01866361141304515,0.04653776727024912,0
11,DC,Termination,2013,AI/AN,18,0,0,0,0
11,DC,Foster Care,2014,AI/AN,18,0,0,0,0
11,DC,Investigation,2014,AI/AN,18,0.019031906594129983,0.025438324106168086,0.06889102184221943,0
11,DC,Confirmed Maltreatment,2014,AI/AN,18,0,0,0,0
11,DC,Termination,2014,AI/AN,18,0,0,0,0
11,DC,Foster Care,2015,AI/AN,18,0.06421539079766925,0.037615437421699406,0.13794164814420007,0
11,DC,Investigation,2015,AI/AN,18,0.015775286413132236,0.022196707431805147,0.05928083297947032,0
11,DC,Confirmed Maltreatment,2015,AI/AN,18,0.0020000000000000018,0.00796882144880403,0.0176188900396559,0
11,DC,Termination,2015,AI/AN,18,0,0,0,0
11,DC,Foster Care,2016,AI/AN,18,0,0,0,0
11,DC,Investigation,2016,AI/AN,18,0.014622852206799916,0.022419211642059796,0.05856450702523711,0
11,DC,Confirmed Maltreatment,2016,AI/AN,18,0,0,0,0
11,DC,Termination,2016,AI/AN,18,0,0,0,0
11,DC,Foster Care,2017,AI/AN,18,0.026666666666666616,0.026669169051757962,0.07893823800811223,0
11,DC,Investigation,2017,AI/AN,18,0.02678665906689151,0.03851133743451053,0.10226888043853215,0
11,DC,Confirmed Maltreatment,2017,AI/AN,18,0.0016129032258064557,0.00642643104950783,0.014208708082841802,0
11,DC,Termination,2017,AI/AN,18,0,0,0,0
11,DC,Foster Care,2018,AI/AN,18,0,0,0,0
11,DC,Investigation,2018,AI/AN,18,0.01629499923209514,0.02318640537301669,0.06174035376320785,0
11,DC,Confirmed Maltreatment,2018,AI/AN,18,0,0,0,0
11,DC,Termination,2018,AI/AN,18,0,0,0,0
12,FL,Foster Care,2008,AI/AN,18,0.05346545006475137,0.006306502570389013,0.06582619510271384,0.0411047050267889
12,FL,Investigation,2008,AI/AN,18,0.4188946014174561,0.012549172935312259,0.44349098037066814,0.39429822246424406
12,FL,Confirmed Maltreatment,2008,AI/AN,18,0.12624235668440922,0.00912846255903612,0.14413414330012003,0.10835057006869843
12,FL,Termination,2008,AI/AN,18,0.010394871463090705,0.002833034282980048,0.0159476186577316,0.004842124268449811
12,FL,Foster Care,2009,AI/AN,18,0.053504826944678174,0.006196913783797312,0.0656507779609209,0.04135887592843544
12,FL,Investigation,2009,AI/AN,18,0.30482136097941526,0.011924617245978045,0.3281936107815322,0.2814491111772983
12,FL,Confirmed Maltreatment,2009,AI/AN,18,0.1023727416047984,0.008171743390456928,0.11838935865009398,0.08635612455950281
12,FL,Termination,2009,AI/AN,18,0.015842718993715046,0.003293700902854009,0.022298372763308906,0.009387065224121189
12,FL,Foster Care,2010,AI/AN,18,0.055602460587946864,0.006236713086428342,0.06782641823734642,0.043378502938547316
12,FL,Investigation,2010,AI/AN,18,0.3341814478729221,0.012075833310588964,0.35785008116167644,0.31051281458416774
12,FL,Confirmed Maltreatment,2010,AI/AN,18,0.11007624683732516,0.008354284747920921,0.12645064494325017,0.09370184873140015
12,FL,Termination,2010,AI/AN,18,0.019569291135479422,0.0036980189204990077,0.026817408219657477,0.012321174051301367
12,FL,Foster Care,2011,AI/AN,18,0.04010028671207966,0.005163536151909573,0.05022081756982242,0.029979755854336897
12,FL,Investigation,2011,AI/AN,18,0.25740863604010544,0.011018194458970652,0.27900429717968794,0.23581297490052297
12,FL,Confirmed Maltreatment,2011,AI/AN,18,0.09378335668020056,0.007572483008661994,0.10862542337717807,0.07894128998322306
12,FL,Termination,2011,AI/AN,18,0.02162799699319906,0.003850101425000831,0.029174195786200688,0.014081798200197433
12,FL,Foster Care,2012,AI/AN,18,0.045385236077570085,0.005939357114189411,0.05702637602138133,0.03374409613375884
12,FL,Investigation,2012,AI/AN,18,0.24149394580713168,0.011671873371928808,0.26437081761611214,0.21861707399815122
12,FL,Confirmed Maltreatment,2012,AI/AN,18,0.09375276749263067,0.008356030731218054,0.11013058772581806,0.07737494725944329
12,FL,Termination,2012,AI/AN,18,0.013595289455204274,0.003127248134359205,0.019724695798548315,0.0074658831118602316
12,FL,Foster Care,2013,AI/AN,18,0.03918931627710527,0.005522579758453709,0.05001357260367454,0.028365059950536002
12,FL,Investigation,2013,AI/AN,18,0.2399503462732887,0.011844391251555971,0.26316535312633843,0.216735339420239
12,FL,Confirmed Maltreatment,2013,AI/AN,18,0.08479533802425335,0.007549446058825316,0.09959225229955096,0.06999842374895573
12,FL,Termination,2013,AI/AN,18,0.005828687117565762,0.002350636841381519,0.01043593532667354,0.001221438908457985
12,FL,Foster Care,2014,AI/AN,18,0.03948380084270918,0.005672209819325496,0.05060133208858715,0.02836626959683121
12,FL,Investigation,2014,AI/AN,18,0.1843073716131953,0.011352114497494677,0.20655751602828487,0.16205722719810572
12,FL,Confirmed Maltreatment,2014,AI/AN,18,0.07346194114850506,0.007488986708677524,0.088140355097513,0.058783527199497115
12,FL,Termination,2014,AI/AN,18,0.012849082538403805,0.003455592931441531,0.019622044684029206,0.006076120392778404
12,FL,Foster Care,2015,AI/AN,18,0.055807674140776226,0.006669861797302171,0.06888060326348848,0.04273474501806397
12,FL,Investigation,2015,AI/AN,18,0.20467278212832143,0.013902579815215253,0.23192183856614332,0.17742372569049955
12,FL,Confirmed Maltreatment,2015,AI/AN,18,0.06646816655500694,0.007307674779388741,0.08079120912260887,0.05214512398740501
12,FL,Termination,2015,AI/AN,18,0.016975871382378188,0.003920706529926907,0.024660456181034927,0.009291286583721449
12,FL,Foster Care,2016,AI/AN,18,0.044090765922176506,0.005765315315360498,0.05539078394028308,0.03279074790406993
12,FL,Investigation,2016,AI/AN,18,0.1678063433616922,0.011152003407925052,0.1896642700412253,0.1459484166821591
12,FL,Confirmed Maltreatment,2016,AI/AN,18,0.06315395282651216,0.006838804124425314,0.07655800891038578,0.04974989674263855
